               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  79,            0.029641,            0.017916,                   0,              0.9677,             0.92202,             0.96045,             0.59436,            0.020919,            0.013893,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.029863,            0.018305,                   0,             0.96454,             0.92556,             0.95995,             0.59188,            0.020942,            0.013894,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.030018,             0.01835,                   0,             0.96504,             0.92494,             0.95922,             0.59228,            0.020871,            0.013861,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.029907,            0.018051,                   0,             0.96793,             0.92006,             0.96079,             0.59709,            0.020728,            0.013831,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.029576,            0.017748,                   0,             0.96685,             0.92602,             0.96044,             0.59954,            0.020826,             0.01383,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.029083,            0.018523,                   0,             0.96895,             0.92494,             0.96152,             0.60435,            0.020544,            0.013712,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.029089,            0.018175,                   0,             0.96652,             0.92581,             0.96102,             0.60404,             0.02046,            0.013653,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.028989,            0.017835,                   0,             0.97419,             0.91583,             0.96242,             0.60628,            0.020495,            0.013698,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.029324,            0.017822,                   0,             0.97092,             0.92592,              0.9625,             0.60587,            0.020445,            0.013581,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.029307,            0.018068,                   0,             0.97015,             0.92397,             0.96235,             0.60383,            0.020525,            0.013605,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.029209,            0.018254,                   0,             0.96953,             0.92741,              0.9625,             0.60654,            0.020501,            0.013536,                   0,            0.001288,            0.001288,            0.001288
                  90,             0.02881,            0.017853,                   0,             0.97156,             0.92318,             0.96242,             0.60911,            0.020277,            0.013476,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.028945,             0.01822,                   0,             0.96971,             0.92804,             0.96248,             0.60906,            0.020252,            0.013489,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.028922,            0.018469,                   0,             0.97033,             0.92641,             0.96265,              0.6126,            0.020262,            0.013442,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.029119,            0.017672,                   0,             0.96969,             0.92729,             0.96234,             0.61396,            0.020175,            0.013428,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.028804,            0.018523,                   0,             0.97261,             0.92608,             0.96273,             0.61381,            0.020109,            0.013403,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.028694,            0.018122,                   0,             0.97047,             0.92592,             0.96225,             0.61487,            0.020072,            0.013392,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.028417,            0.017307,                   0,             0.97257,             0.92657,             0.96304,             0.61338,            0.020174,             0.01339,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.028939,            0.018112,                   0,             0.97147,             0.92934,             0.96361,             0.61677,            0.019978,            0.013335,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.028275,             0.01725,                   0,             0.97073,              0.9308,             0.96355,             0.61779,            0.019934,            0.013325,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.028638,            0.018471,                   0,             0.97284,             0.92901,              0.9632,             0.61786,            0.019879,            0.013317,                   0,            0.000298,            0.000298,            0.000298
