               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  53,            0.020416,            0.024979,                   0,             0.97077,             0.98241,             0.98723,             0.70325,            0.022898,           0.0086427,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.020267,            0.024876,                   0,             0.97455,             0.96207,             0.98131,             0.69247,            0.022971,           0.0088124,                   0,            0.004753,            0.004753,            0.004753
                  55,             0.02045,            0.025262,                   0,             0.95811,             0.96231,             0.98286,             0.68853,            0.022623,           0.0087347,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.020108,            0.024948,                   0,             0.98013,             0.96985,             0.98986,             0.70067,            0.023019,           0.0084483,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.019925,             0.02457,                   0,             0.96945,             0.95694,             0.98281,              0.7083,            0.022457,           0.0085613,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.020021,            0.024421,                   0,             0.94082,             0.95866,             0.97347,             0.69842,            0.023445,           0.0089922,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.019758,            0.025013,                   0,             0.95972,             0.95787,             0.98427,             0.70269,            0.022609,           0.0088103,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.019628,            0.024046,                   0,             0.96449,              0.9554,             0.98893,             0.70836,            0.022397,           0.0087445,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.019439,            0.024445,                   0,               0.964,              0.9598,              0.9884,             0.73048,            0.022052,           0.0084153,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.019278,            0.024031,                   0,             0.97746,             0.96734,             0.98965,             0.71869,            0.022023,           0.0085425,                   0,            0.003961,            0.003961,            0.003961
                  63,             0.01936,            0.024236,                   0,             0.95769,             0.98241,             0.99141,             0.72981,            0.022146,           0.0082987,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.019128,            0.024236,                   0,             0.97929,             0.90704,              0.9726,             0.70858,            0.022201,           0.0095618,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.019093,            0.023902,                   0,             0.95932,             0.96231,              0.9836,             0.71597,            0.022466,           0.0087889,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.018905,            0.023878,                   0,             0.97625,             0.98744,             0.98576,             0.73389,            0.021244,           0.0081274,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.018739,            0.023818,                   0,              0.9765,             0.93951,             0.97509,             0.72593,            0.022171,           0.0086288,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.018637,            0.023803,                   0,             0.95585,              0.9792,              0.9773,             0.71828,            0.022069,           0.0087274,                   0,            0.003367,            0.003367,            0.003367
                  69,             0.01867,            0.023494,                   0,             0.94906,             0.98295,             0.98181,             0.73031,            0.021054,           0.0085547,                   0,            0.003268,            0.003268,            0.003268
